File, Distance
results_simple_32_2_random_3.txt, 8
results_simple_32_2_random_3.txt, 4
results_simple_32_2_random_3.txt, 6
results_simple_32_2_random_3.txt, 5
results_simple_32_2_random_3.txt, 8
results_simple_32_2_random_3.txt, 4
results_simple_32_2_random_3.txt, 6
results_simple_32_2_random_3.txt, 4
results_simple_32_2_random_3.txt, 2
results_simple_32_2_random_3.txt, 7
results_simple_32_2_random_4.txt, 0
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 6
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 6
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 8
results_simple_32_2_random_4.txt, 11
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 8
results_simple_32_2_random_4.txt, 9
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 6
results_simple_32_2_random_4.txt, 7
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 0
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 6
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 10
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 6
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 0
results_simple_32_2_random_4.txt, 0
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 6
results_simple_32_2_random_4.txt, 11
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 6
results_simple_32_2_random_4.txt, 7
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 0
results_simple_32_2_random_4.txt, 0
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 6
results_simple_32_2_random_4.txt, 11
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 6
results_simple_32_2_random_4.txt, 7
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 6
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 0
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 6
results_simple_32_2_random_4.txt, 7
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 6
results_simple_32_2_random_4.txt, 6
results_simple_32_2_random_4.txt, 7
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 9
results_simple_32_2_random_4.txt, 10
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 7
results_simple_32_2_random_4.txt, 8
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 0
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 7
results_simple_32_2_random_4.txt, 12
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 7
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 0
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 7
results_simple_32_2_random_4.txt, 10
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 0
results_simple_32_2_random_4.txt, 0
results_simple_32_2_random_4.txt, 0
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 10
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 0
results_simple_32_2_random_4.txt, 0
results_simple_32_2_random_4.txt, 0
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 0
results_simple_32_2_random_4.txt, 0
results_simple_32_2_random_4.txt, 0
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 0
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 0
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 6
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 0
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 6
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 7
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 0
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 0
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 0
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 6
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 6
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 6
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 7
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 8
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 6
results_simple_32_2_random_4.txt, 6
results_simple_32_2_random_4.txt, 9
results_simple_32_2_random_4.txt, 7
results_simple_32_2_random_4.txt, 7
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 11
results_simple_32_2_random_4.txt, 10
results_simple_32_2_random_4.txt, 11
results_simple_32_2_random_4.txt, 11
results_simple_32_2_random_4.txt, 10
results_simple_32_2_random_4.txt, 12
results_simple_32_2_random_4.txt, 10
results_simple_32_2_random_4.txt, 10
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 3
results_simple_32_2_random_4.txt, 8
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 6
results_simple_32_2_random_4.txt, 6
results_simple_32_2_random_4.txt, 7
results_simple_32_2_random_4.txt, 7
results_simple_32_2_random_4.txt, 9
results_simple_32_2_random_4.txt, 6
results_simple_32_2_random_4.txt, 7
results_simple_32_2_random_4.txt, 7
results_simple_32_2_random_4.txt, 8
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 1
results_simple_32_2_random_4.txt, 6
results_simple_32_2_random_4.txt, 5
results_simple_32_2_random_4.txt, 2
results_simple_32_2_random_4.txt, 7
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_4.txt, 4
results_simple_32_2_random_1.txt, 0
results_simple_32_2_random_1.txt, 6
results_simple_32_2_random_1.txt, 4
results_simple_32_2_random_1.txt, 8
results_simple_32_2_random_1.txt, 6
results_simple_32_2_random_1.txt, 6
results_simple_32_2_random_1.txt, 5
results_simple_32_2_random_1.txt, 7
results_simple_32_2_random_1.txt, 8
results_simple_32_2_random_1.txt, 9
results_simple_32_2_random_1.txt, 5
results_simple_32_2_random_1.txt, 5
results_simple_32_2_random_1.txt, 5
results_simple_32_2_random_1.txt, 5
results_simple_32_2_random_1.txt, 4
results_simple_32_2_random_1.txt, 6
results_simple_32_2_random_1.txt, 8
results_simple_32_2_random_1.txt, 6
results_simple_32_2_random_1.txt, 6
results_simple_32_2_random_1.txt, 6
results_simple_32_2_random_1.txt, 5
results_simple_32_2_random_1.txt, 5
results_simple_32_2_random_1.txt, 4
results_simple_32_2_random_1.txt, 4
results_simple_32_2_random_1.txt, 6
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 4
results_simple_32_2_random_1.txt, 7
results_simple_32_2_random_1.txt, 6
results_simple_32_2_random_1.txt, 0
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 1
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 5
results_simple_32_2_random_1.txt, 5
results_simple_32_2_random_1.txt, 5
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 4
results_simple_32_2_random_1.txt, 6
results_simple_32_2_random_1.txt, 8
results_simple_32_2_random_1.txt, 4
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 4
results_simple_32_2_random_1.txt, 5
results_simple_32_2_random_1.txt, 5
results_simple_32_2_random_1.txt, 4
results_simple_32_2_random_1.txt, 4
results_simple_32_2_random_1.txt, 6
results_simple_32_2_random_1.txt, 5
results_simple_32_2_random_1.txt, 5
results_simple_32_2_random_1.txt, 5
results_simple_32_2_random_1.txt, 5
results_simple_32_2_random_1.txt, 6
results_simple_32_2_random_1.txt, 4
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 0
results_simple_32_2_random_1.txt, 4
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 4
results_simple_32_2_random_1.txt, 5
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 1
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 4
results_simple_32_2_random_1.txt, 6
results_simple_32_2_random_1.txt, 4
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 4
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 4
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 8
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 4
results_simple_32_2_random_1.txt, 0
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 1
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 5
results_simple_32_2_random_1.txt, 5
results_simple_32_2_random_1.txt, 5
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 4
results_simple_32_2_random_1.txt, 6
results_simple_32_2_random_1.txt, 8
results_simple_32_2_random_1.txt, 4
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 4
results_simple_32_2_random_1.txt, 7
results_simple_32_2_random_1.txt, 7
results_simple_32_2_random_1.txt, 6
results_simple_32_2_random_1.txt, 6
results_simple_32_2_random_1.txt, 8
results_simple_32_2_random_1.txt, 7
results_simple_32_2_random_1.txt, 7
results_simple_32_2_random_1.txt, 7
results_simple_32_2_random_1.txt, 6
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 0
results_simple_32_2_random_1.txt, 0
results_simple_32_2_random_1.txt, 1
results_simple_32_2_random_1.txt, 1
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 1
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 4
results_simple_32_2_random_1.txt, 6
results_simple_32_2_random_1.txt, 4
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 4
results_simple_32_2_random_1.txt, 5
results_simple_32_2_random_1.txt, 5
results_simple_32_2_random_1.txt, 4
results_simple_32_2_random_1.txt, 4
results_simple_32_2_random_1.txt, 6
results_simple_32_2_random_1.txt, 5
results_simple_32_2_random_1.txt, 5
results_simple_32_2_random_1.txt, 6
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 0
results_simple_32_2_random_1.txt, 0
results_simple_32_2_random_1.txt, 1
results_simple_32_2_random_1.txt, 1
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 1
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 4
results_simple_32_2_random_1.txt, 6
results_simple_32_2_random_1.txt, 4
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 4
results_simple_32_2_random_1.txt, 5
results_simple_32_2_random_1.txt, 5
results_simple_32_2_random_1.txt, 4
results_simple_32_2_random_1.txt, 4
results_simple_32_2_random_1.txt, 6
results_simple_32_2_random_1.txt, 5
results_simple_32_2_random_1.txt, 5
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 1
results_simple_32_2_random_1.txt, 1
results_simple_32_2_random_1.txt, 0
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 4
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 1
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 5
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 6
results_simple_32_2_random_1.txt, 6
results_simple_32_2_random_1.txt, 5
results_simple_32_2_random_1.txt, 5
results_simple_32_2_random_1.txt, 7
results_simple_32_2_random_1.txt, 7
results_simple_32_2_random_1.txt, 1
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 1
results_simple_32_2_random_1.txt, 1
results_simple_32_2_random_1.txt, 1
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 0
results_simple_32_2_random_1.txt, 1
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 4
results_simple_32_2_random_1.txt, 4
results_simple_32_2_random_1.txt, 4
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 5
results_simple_32_2_random_1.txt, 7
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 1
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 6
results_simple_32_2_random_1.txt, 6
results_simple_32_2_random_1.txt, 5
results_simple_32_2_random_1.txt, 5
results_simple_32_2_random_1.txt, 8
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 4
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 2
results_simple_32_2_random_1.txt, 3
results_simple_32_2_random_1.txt, 1
results_simple_32_2_random_1.txt, 0
results_simple_32_2_random_1.txt, 1
